question,answer,context,id,task,direction,size
which city has more in their built-up area than any other?,Guangzhou,csv/203-csv/363.csv,nt-9991,,,
"whose was on the squad longer, kyu-tae or hee-sung?",Kyu-tae,csv/204-csv/177.csv,nt-9992,,,
what was the next film chu did after hero of swallow?,Ah Fai the Dumb,csv/203-csv/239.csv,nt-9993,,,
how many bulldog drummond books did gerard fairlie write?,9,csv/203-csv/394.csv,nt-9994,,,
how long was kazlou's longest throw in major international competition?,82.06 m (=PB),csv/203-csv/238.csv,nt-9995,,,
what is the title of the first song in the album?,Zero,csv/203-csv/701.csv,nt-9996,,,
the gokuraku-ji temple is in the same city as what other temple?,Ryōzen-ji (霊山寺),csv/204-csv/841.csv,nt-9997,,,
number of japanese athletes that finished with total time less than 1:10:00,4,csv/203-csv/441.csv,nt-9998,,,
"before usc became national champion in 2010, which school was previous chamption?",UCLA,csv/203-csv/726.csv,nt-9999,,,
nation to earn the same number of silver medals as uruguay,Peru,csv/204-csv/232.csv,nt-10000,,,
what is his highest number of consecutive wins?,3,csv/203-csv/359.csv,nt-10001,,,
how many mobile prefixes are assigned for mobitel?,12,csv/203-csv/202.csv,nt-10002,,,
which program is only available on thursdays?,Fox Car Report,csv/204-csv/839.csv,nt-10003,,,
what group had the next highest percentage of voters after union members in 1948?,Manual worker,csv/204-csv/581.csv,nt-10004,,,
what team had the most ch. wins during season 8?,Pallac. Reggiana Reggio Emilia,csv/204-csv/506.csv,nt-10005,,,
"which episode aired first--""birth of a legend"" or ""skeletons in the closest""?",birth of a legend,csv/204-csv/981.csv,nt-10006,,,
"which had a separation of more than ce, ef or ai?",AI,csv/204-csv/632.csv,nt-10007,,,
how many assists did the top three have in total?,12,csv/204-csv/575.csv,nt-10008,,,
how many more silver medals did the united states win compared to russia?,8,csv/203-csv/653.csv,nt-10009,,,
what is the next destination after limestone road north?,Virginia Avenue to US 522 north,csv/204-csv/888.csv,nt-10010,,,
which cable car is the oldest?,Fiesch- -alp 3+4,csv/204-csv/980.csv,nt-10011,,,
what nation was ranked first in total number of gold medals?,Canada,csv/204-csv/727.csv,nt-10012,,,
how many total members of the 10th canadian parliament were there?,45,csv/203-csv/850.csv,nt-10013,,,
what is the total of all of the tiers added together?,27,csv/204-csv/589.csv,nt-10014,,,
how long is anton lyuboslavskiy's fartherst show in a competition?,20.44 m,csv/203-csv/677.csv,nt-10015,,,
the first service after capital yorkshire,Choice FM,csv/203-csv/603.csv,nt-10016,,,
what is the year coming after 2011?,2013,csv/204-csv/375.csv,nt-10017,,,
what was the only episode without a highest seller?,Express: Impossible,csv/204-csv/945.csv,nt-10018,,,
which site held the most games?,"Eddie Robinson Stadium • Grambling, LA",csv/203-csv/382.csv,nt-10019,,,
what is the last competition they competed in?,UEFA Europa League,csv/203-csv/269.csv,nt-10020,,,
how many competitors had less than 13.00 points?,6,csv/204-csv/910.csv,nt-10021,,,
which of the boats listed is the fastest?,Alvand-class frigate,csv/203-csv/764.csv,nt-10022,,,
in what album did the toadies' song mister love appear?,Velvet,csv/203-csv/751.csv,nt-10023,,,
previous to tom andrews who was elected?,Gordon Anderson,csv/203-csv/214.csv,nt-10024,,,
how many tribunals had more than 5 executions in persona?,7,csv/203-csv/303.csv,nt-10025,,,
which lake has the deepest max depth?,Lake Maggiore,csv/203-csv/302.csv,nt-10026,,,
which township has his population as 834?,Jefferson,csv/203-csv/459.csv,nt-10027,,,
what team had the first pick in round 17 of the 1969 nfl draft?,Buffalo Bills,csv/203-csv/229.csv,nt-10028,,,
what is the top population served on the chart,"319,294",csv/204-csv/863.csv,nt-10029,,,
how many games was their ranking not lower than #5?,9,csv/204-csv/250.csv,nt-10030,,,
which utility vehicle has the most number in service?,KM-45 Series,csv/204-csv/295.csv,nt-10031,,,
what is the difference between the year seitz died and the year aizele died?,74 years,csv/204-csv/734.csv,nt-10032,,,
what was the only episode broadcasted in july 2012?,13,csv/204-csv/958.csv,nt-10033,,,
how long is the longest track on the album?,5:02,csv/204-csv/74.csv,nt-10034,,,
how many times did they face the bournmouth?,2,csv/204-csv/350.csv,nt-10035,,,
how many different countries won at least one stage in the 1964 tour de france?,5,csv/203-csv/44.csv,nt-10036,,,
how many schools were established before 1955?,6,csv/203-csv/416.csv,nt-10037,,,
what is the last church located in koreatown?,St. Gregory Nazianzen,csv/203-csv/274.csv,nt-10038,,,
which company is ranked at the top with the largest revenue?,"Wal-Mart Stores, Inc.",csv/203-csv/83.csv,nt-10039,,,
how many different types of world plugs are earthed?,18,csv/204-csv/794.csv,nt-10040,,,
the number of times alisher kholigov was the top scorer in the league?,2,csv/204-csv/357.csv,nt-10041,,,
who won after jan in week 9?,Scott,csv/204-csv/628.csv,nt-10042,,,
is kanaha pond a state monument or a bird sanctuary?,Bird Sanctuary,csv/204-csv/752.csv,nt-10043,,,
what were the number of competitions that had a position of first?,4,csv/203-csv/192.csv,nt-10044,,,
"how many official guests were there on july 22-23, 1972?",,csv/204-csv/823.csv,nt-10045,,,
"what is the first town with ""river"" in its name?",Big River,csv/204-csv/43.csv,nt-10046,,,
which coach held his position for the most years?,Henry Schulte,csv/204-csv/95.csv,nt-10047,,,
what is the number of albums made in 2012?,4,csv/204-csv/243.csv,nt-10048,,,
harry howell is before who,Rod Gilbert,csv/203-csv/754.csv,nt-10049,,,
which municipality has the highest number of quechua speakers?,Puerto Villarroel Municipality,csv/204-csv/359.csv,nt-10050,,,
how many times did wright score after 1978?,6,csv/204-csv/565.csv,nt-10051,,,
how many total senators are there?,39,csv/204-csv/293.csv,nt-10052,,,
before 1950 what was the most points kansas scored?,55,csv/203-csv/703.csv,nt-10053,,,
how many military exclusive airports are listed?,7,csv/204-csv/139.csv,nt-10054,,,
what was the greatest number of years that grissom racing enterprises had consecutive wins?,5,csv/203-csv/424.csv,nt-10055,,,
"on game days, which line do you want to use?",S Castro Shuttle,csv/202-csv/176.csv,nt-10056,,,
how long did ungku abdul aziz abdul majid serve?,12 years,csv/204-csv/668.csv,nt-10057,,,
how many nations have at least 20 gold medals?,5,csv/203-csv/612.csv,nt-10058,,,
how many songs were on the track list?,17,csv/203-csv/38.csv,nt-10059,,,
if a person was headquartered in almora what would be his/her district?,Almora,csv/204-csv/579.csv,nt-10060,,,
"who is listed first, bragança or ávila?",Ávila,csv/203-csv/172.csv,nt-10061,,,
what year was the worst time given?,2012,csv/204-csv/576.csv,nt-10062,,,
how many competitions was great britain at?,5,csv/204-csv/954.csv,nt-10063,,,
what is the last year they played division 4?,1982,csv/204-csv/738.csv,nt-10064,,,
name a home city that has at least two teams.,Tel Aviv,csv/204-csv/195.csv,nt-10065,,,
what were the total number of times the romanians had a population percentage above 70%?,9,csv/203-csv/355.csv,nt-10066,,,
how many tracks are there on the 2005 best of benassi bros. album?,15,csv/203-csv/771.csv,nt-10067,,,
who was the breeder of the 1941 triple crown winner?,Calumet Farm,csv/200-csv/3.csv,nt-10068,,,
who has won the most league cups ?,W Connection,csv/204-csv/894.csv,nt-10069,,,
what destination is after the national pike?,Woodmont Road south,csv/204-csv/888.csv,nt-10070,,,
was pat enright in rank 5 or rank 9?,9,csv/204-csv/525.csv,nt-10071,,,
which two venue has no nations from 2007-2012,5th Venue|6th Venue,csv/204-csv/983.csv,nt-10072,,,
what was the date that had the least attendance?,"December 13, 1959",csv/203-csv/790.csv,nt-10073,,,
in which two games did scotland not score a goal?,13 December 1950|27 May 1951,csv/203-csv/590.csv,nt-10074,,,
how many singles competitions have been played in bangkok?,3,csv/204-csv/765.csv,nt-10075,,,
where was the only tournament in 1991 held?,Oklahoma City,csv/204-csv/553.csv,nt-10076,,,
which party obtained the largest percentage of votes in the 1996 forum?,UUP,csv/203-csv/354.csv,nt-10077,,,
"which team did this player face before pakistan on april 4, 2008?",Guam,csv/204-csv/913.csv,nt-10078,,,
what are the number of times 13 or greater was listed in the wins column?,12,csv/203-csv/145.csv,nt-10079,,,
how much larger was the 2009 population of chicago than the 2009 population of toronto?,"4,063,445",csv/204-csv/113.csv,nt-10080,,,
what label was the only label to be used by france?,Independence Records,csv/204-csv/966.csv,nt-10081,,,
how many times has he been nominated in total?,8,csv/203-csv/643.csv,nt-10082,,,
how many wrestlers entered the battle royal?,8,csv/203-csv/277.csv,nt-10083,,,
what was the last year that animefest had a known figure of attendance?,2006,csv/204-csv/991.csv,nt-10084,,,
"john ""snooks"" kelly and jerry york occupied which position at boston college?",Coach,csv/203-csv/13.csv,nt-10085,,,
"name the election that only had 9,046 votes.",2010,csv/204-csv/28.csv,nt-10086,,,
"which team won more matches, finland or norway?",Norway,csv/203-csv/486.csv,nt-10087,,,
how many times has michigan state been runner-up?,13,csv/203-csv/502.csv,nt-10088,,,
what is the total number of reactors that will be operational until 2024 or later?,3,csv/203-csv/78.csv,nt-10089,,,
who was the oldest player on the squad in the 2011-12 season?,Andrés Scotti,csv/204-csv/753.csv,nt-10090,,,
"what did seth produce next, after cry wolf?",The King of Kong: A Fistful of Quarters,csv/204-csv/228.csv,nt-10091,,,
name at least two labels that released the group's albums.,I.R.S.|Illegal,csv/204-csv/128.csv,nt-10092,,,
what competition was the only one where this competitor achieved 1st place?,World Junior Championships,csv/204-csv/759.csv,nt-10093,,,
which driver did the least number of laps?,Emerson Fittipaldi,csv/203-csv/804.csv,nt-10094,,,
which competition is listed the most in this chart?,World Championships,csv/203-csv/370.csv,nt-10095,,,
who is the operator of the first terminal listed on this chart?,MTL,csv/203-csv/196.csv,nt-10096,,,
what state had only 30 seats in their assembly?,Puducherry,csv/203-csv/562.csv,nt-10097,,,
who was the bronze medalist for east germany?,Sylvia Albrecht,csv/204-csv/556.csv,nt-10098,,,
how many times is the frequency greater than 95?,5,csv/204-csv/164.csv,nt-10099,,,
how many iso/iec were published in 2011?,6,csv/204-csv/200.csv,nt-10100,,,
what is the total points scored in the second round by all teams?,16,csv/204-csv/405.csv,nt-10101,,,
how many platforms did american mcgee's grimm run on?,1,csv/203-csv/836.csv,nt-10102,,,
what year was willy deville's last album released?,2009,csv/204-csv/471.csv,nt-10103,,,
"did hull city enter administration before january 1, 2001?",no,csv/204-csv/923.csv,nt-10104,,,
"which is the only stadium with a capacity of larger than 20,000?",Ricardo Saprissa,csv/204-csv/992.csv,nt-10105,,,
"according to usgs estimates of mine production, which nation in 2005 produced a larger quantity of niobium mineral production, nigeria or rwanda?",Rwanda,csv/203-csv/59.csv,nt-10106,,,
how long did anne churchill/spencer live?,33,csv/204-csv/626.csv,nt-10107,,,
did peru win more or less gold medals than chile?,more,csv/204-csv/785.csv,nt-10108,,,
how many solid base singles charted on the finnish singles chart?,3,csv/202-csv/24.csv,nt-10109,,,
which game had the greatest score difference?,1982,csv/203-csv/281.csv,nt-10110,,,
who was the first player picked in round four?,Shawn Gifford,csv/203-csv/676.csv,nt-10111,,,
"name a party that got, at most, 2% of the votes.",Autonomist Party of Corrientes,csv/204-csv/982.csv,nt-10112,,,
what team is listed after manchester city?,Chelsea,csv/203-csv/450.csv,nt-10113,,,
which country did most drivers represent?,Germany,csv/203-csv/52.csv,nt-10114,,,
after 2008 what was their highest rank?,3rd,csv/203-csv/715.csv,nt-10115,,,
how many immigrants came from cuba in the period 1972-1979?,79,csv/203-csv/117.csv,nt-10116,,,
how many events did grigorian attend in 2010?,5,csv/204-csv/53.csv,nt-10117,,,
how many stations are from canton?,4,csv/204-csv/793.csv,nt-10118,,,
what format did france use?,"vinyl, 12""",csv/204-csv/966.csv,nt-10119,,,
how many total people can fit in windsor park?,"24,734",csv/203-csv/420.csv,nt-10120,,,
what was the last year that fk austria wien won the austrian supercup?,2004,csv/203-csv/125.csv,nt-10121,,,
how many players weighed more than 200 pounds?,3,csv/204-csv/170.csv,nt-10122,,,
how many appearances did he have in 2001?,21,csv/203-csv/34.csv,nt-10123,,,
what is the number of laps that pippa mann completed?,198,csv/204-csv/175.csv,nt-10124,,,
"after susie, what came next?",Mark 1,csv/204-csv/309.csv,nt-10125,,,
how many candidates got more than 5% of the votes?,4,csv/204-csv/951.csv,nt-10126,,,
how many racers finished the course in under forty seconds?,9,csv/204-csv/912.csv,nt-10127,,,
what is the largest evening gown amount?,9.400,csv/204-csv/757.csv,nt-10128,,,
"according to the list of alpine peaks by prominence, is pizzo di coca more/less than 2000 m?",less,csv/204-csv/84.csv,nt-10129,,,
which home team brought the greatest number of attendance?,Kramfors IF (N),csv/204-csv/846.csv,nt-10130,,,
which site has the most radars?,"Armavir Radar Station, Krasnodar",csv/204-csv/338.csv,nt-10131,,,
how many films are listed in this filmography?,45,csv/203-csv/239.csv,nt-10132,,,
what record label appears the most on the chart?,21st Century,csv/203-csv/686.csv,nt-10133,,,
how many episodes of psi factor: chronicles of the paranormal originally aired in 1996?,10,csv/203-csv/685.csv,nt-10134,,,
how many total names are there?,116,csv/204-csv/963.csv,nt-10135,,,
how many sites were designated for both biological and geological interest?,17,csv/203-csv/207.csv,nt-10136,,,
who was the previous player signed before troy nolan?,Israel Idonije,csv/204-csv/783.csv,nt-10137,,,
which title came first?,Time Out (For Serious Fun),csv/203-csv/629.csv,nt-10138,,,
what is the most consecutive wins in this 1996 season?,4,csv/203-csv/280.csv,nt-10139,,,
"which album ranked higher in the us, merry clayton or keep your eye on the sparrow?",Keep Your Eye on the Sparrow,csv/204-csv/394.csv,nt-10140,,,
how many submarines were sunk?,14,csv/203-csv/268.csv,nt-10141,,,
what was ernie els total score?,208,csv/203-csv/230.csv,nt-10142,,,
who was the first prime minister?,Edmund Barton,csv/204-csv/812.csv,nt-10143,,,
how many of the listed compositions included at least 2 acts?,8,csv/204-csv/354.csv,nt-10144,,,
"what team was the opponent in the first game with over 35,000 attendees?",Reds,csv/203-csv/673.csv,nt-10145,,,
how many swimmers did not swim?,4,csv/204-csv/886.csv,nt-10146,,,
what was the most marathons that pavel loskutov ran in any year?,3,csv/203-csv/270.csv,nt-10147,,,
"between the years 1954-2014 did boston university or harvard hold more ""runner-up"" positions?",Boston University,csv/203-csv/13.csv,nt-10148,,,
"how many more news and classical stations are there than roots, rock and jazz stations?",12,csv/204-csv/258.csv,nt-10149,,,
who was the first flag bearer?,Zurab Dzhidzhishvili,csv/204-csv/266.csv,nt-10150,,,
